Date,District,Block,Panchayat,Mouza,Type,Source,Hamlet,Lab,Code,Arsenic,TDS,Salinity,Fluoride,Iron,TC,FC,PH,Hardness 
12/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,OTHERS,KBSC,Jangipara Rural Development Society,Mainpump,,,,,2.78,0,0,7.49,320 
12/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Sadhurathtala,Jangipara Rural Development Society,N/oClub,,,,,0.45,22,0,7.79,310 
12/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,RailLine,Jangipara Rural Development Society,Borhan,,,,,0.33,0,0,7.78,240 
12/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,AbdulBibirDarga,Jangipara Rural Development Society,N/oDarga,,,,,2.45,0,0,7.48,330 
12/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,OTHERS,Kharsarai,Jangipara Rural Development Society,Jamal'sShop,,,,,2.98,0,0,7.59,270 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Mondalpara,Taraknath Maternity & Child Welfare Centre,Sadhanmondal,,,,,0.8437,0,0,6.75,216 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Samantapara,Taraknath Maternity & Child Welfare Centre,Nirmalsamanta,,,,,0.466,0,0,6.79,216 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Kayedtala,Taraknath Maternity & Child Welfare Centre,Pranabda's,,,,,0.9889,0,0,6.76,204 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Samantapara,Taraknath Maternity & Child Welfare Centre,Ajitsamanta,,,,,0.1783,0,0,6.96,216 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Majipara,Taraknath Maternity & Child Welfare Centre,Srikantamaji,,,,,0.4913,0,0,6.85,216 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Ghoshpara,Taraknath Maternity & Child Welfare Centre,Dibakarghosh,,,,,1.5725,0,0,6.83,272 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Ghoshpara,Taraknath Maternity & Child Welfare Centre,Basudebghosh,,,,,0.1443,0,0,6.82,224 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Tentultala,Taraknath Maternity & Child Welfare Centre,Laxmighanti,,,,,0.9003,0,0,6.86,120 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Adakpara,Taraknath Maternity & Child Welfare Centre,Banimandirprimaryschool,,,,,1.7639,0,0,6.92,212 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Boromaitypara,Taraknath Maternity & Child Welfare Centre,Asitmaity,,,,,0.7976,0,0,6.91,200 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Boromaitypara,Taraknath Maternity & Child Welfare Centre,Robinmaity,,,,,0.2266,23,0,6.82,204 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Tentultala,Taraknath Maternity & Child Welfare Centre,Champadangatentultala,,,,,0.8808,0,0,6.79,256 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Cinematala,Taraknath Maternity & Child Welfare Centre,Champadangacinematala,,,,,1.2933,0,0,6.54,256 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Busstand,Taraknath Maternity & Child Welfare Centre,Baral'ssweetshop,,,,,0.7454,0,0,6.73,212 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Moktarpur ,PUBLIC,TW,Mandirtala,Taraknath Maternity & Child Welfare Centre,Kalimandir,,,,,0.7025,0,0,6.75,220 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Busstand,Taraknath Maternity & Child Welfare Centre,Bonomalipanja'sshop,,,,,0.5367,0,0,6.8,220 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Busstand,Taraknath Maternity & Child Welfare Centre,Baidyanathdas'ssaloon,,,,,1.0276,0,0,6.69,180 
10/11/2010,Hooghly ,TARAKESWAR,TALPUR,Laskarpur ,PUBLIC,TW,Busstand,Taraknath Maternity & Child Welfare Centre,Samiradhikary,,,,,1.1625,0,0,6.72,228 
10/11/2010,Hooghly ,TARAKESWAR,CHAMPADANGA,Binogram,PUBLIC,TW,Adakpara,Taraknath Maternity & Child Welfare Centre,Haradhanadak,,,,,0.1768,0,0,6.93,188 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Viswakarmamaath,Jangipara Rural Development Society,SantoshMondal,,,,,0.26,0,0,7.41,380 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Ghoshpara,Jangipara Rural Development Society,KaliMandir,,,,,1.04,0,0,7.65,340 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Silpara,Jangipara Rural Development Society,VivekanandaClub,,,,,0.68,0,0,7.53,280 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Silpara,Jangipara Rural Development Society,SahadebNaskar,,,,,2.3,0,0,7.15,550 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Silpara,Jangipara Rural Development Society,N/oKaliMandir,,,,,2.7,0,0,7.62,280 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Silpara,Jangipara Rural Development Society,LateMadanDas,,,,,1.75,0,0,6.34,330 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Begumpur,Jangipara Rural Development Society,SportingMaath,,,,,1.27,0,0,7.72,240 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Begumpur,Jangipara Rural Development Society,F/oSaptarshiClub,,,,,3.13,0,0,7.87,180 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Silpara,Jangipara Rural Development Society,LateGopalDas,,,,,0.44,0,0,7.93,180 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Kharsarai,Jangipara Rural Development Society,KashiDebnath,,,,,0.58,0,0,7.66,310 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Viswakarmamaath,Jangipara Rural Development Society,JagadishChatterjee,,,,,1.7,0,0,7.63,290 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Kharsarai,Jangipara Rural Development Society,KashinathMondal,,,,,3,0,0,8.14,260 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,BibirDarga,Jangipara Rural Development Society,School,,,,,2.19,0,0,7.49,410 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,BibirDarga,Jangipara Rural Development Society,N/oSchool,,,,,0.2,0,0,7.7,280 
9/11/2010,Hooghly ,CHANDITALA-II,BEGUMPUR,Kharsarai ,PUBLIC,TW,Kharsarai,Jangipara Rural Development Society,TarakGhosh,,,,,0.5,23,0,7.73,230 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Maitypara,Bijoy Modak Centre For Social Development and Research,101,,,,,,0,0,7.72,208 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Malickpara,Bijoy Modak Centre For Social Development and Research,78,,,,,,4,0,7.72,248 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Ghoshpara,Bijoy Modak Centre For Social Development and Research,74,,,,,,0,0,7.72,208 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Raypara,Bijoy Modak Centre For Social Development and Research,102,,,,,,22,4,7.76,232 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Santrapara,Bijoy Modak Centre For Social Development and Research,40,,,,,,2,0,7.7,224 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Porelpara,Bijoy Modak Centre For Social Development and Research,72,,,,,,3,0,7.72,232 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Pramanikpara,Bijoy Modak Centre For Social Development and Research,52,,,,,,0,0,7.68,220 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Daluipara,Bijoy Modak Centre For Social Development and Research,97,,,,,,2,0,7.63,252 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Ghoshpara,Bijoy Modak Centre For Social Development and Research,103,,,,,,0,0,7.65,256 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Malickpara,Bijoy Modak Centre For Social Development and Research,44,,,,,,4,0,7.68,248 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Kalimandirp.s,Bijoy Modak Centre For Social Development and Research,104,,,,,,1,0,7.78,272 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Samantapara,Bijoy Modak Centre For Social Development and Research,79,,,,,,6,0,7.73,252 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Adhikaripara,Bijoy Modak Centre For Social Development and Research,194,,,,,,1,0,7.73,232 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Bosepara,Bijoy Modak Centre For Social Development and Research,69,,,,,,2,0,7.75,260 
8/11/2010,Hooghly ,KHANAKUL-II,CHINGRA,Chingra ,PUBLIC,TW,Mondalpara,Bijoy Modak Centre For Social Development and Research,130,,,,,,28,5,7.75,256 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Majherpara,Jangipara Rural Development Society,ShibramGhosh,,,,,0.23,0,0,7.3,210 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Kamarnachpara,Jangipara Rural Development Society,RobinPal,,,,,0.22,22,0,7.41,210 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Kamarnachpara,Jangipara Rural Development Society,SuhridSanghaClub,,,,,0.09,0,0,7.36,240 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Kamarnachpara,Jangipara Rural Development Society,NimaiPal,,,,,0.21,0,0,7.26,250 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Kamarnachpara,Jangipara Rural Development Society,GuiramBag,,,,,0.09,0,0,7.32,200 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Baganipara,Jangipara Rural Development Society,Road,,,,,0.36,0,0,7.36,310 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Majherpara,Jangipara Rural Development Society,DhananjoyParamanik,,,,,0.21,0,0,7.45,300 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Majherpara,Jangipara Rural Development Society,SanatBanerji,,,,,0.04,0,0,7.38,290 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Paluiparamorh,Jangipara Rural Development Society,Road,,,,,0.3,0,0,7.31,200 
4/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Majherpara,Jangipara Rural Development Society,JatinNarh,,,,,0.12,0,0,7.33,280 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Bakultala,Bijoy Modak Centre For Social Development and Research,93,,,,,,0,0,7.72,304 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Ghoshpara,Jangipara Rural Development Society,SambhuGhosh,,,,,0.5,0,0,7.21,140 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Panchanantala,Jangipara Rural Development Society,KaliSarkar,,,,,0.28,0,0,7.2,110 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Panchanantala,Jangipara Rural Development Society,Mandir,,,,,0.39,0,0,7.31,110 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Mansatala,Jangipara Rural Development Society,TapsilPri.School,,,,,0.3,0,0,6.95,130 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,MansatalaDaspar,Jangipara Rural Development Society,ShyamaDas,,,,,0.39,0,0,6.93,140 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Mansatala,Jangipara Rural Development Society,Mandir,,,,,0.36,0,0,7.13,120 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Kalibari,Jangipara Rural Development Society,Mandir,,,,,0.18,0,0,7.26,110 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Mallickpara,Bijoy Modak Centre For Social Development and Research,92,,,,,,1,0,7.76,248 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Mundeswarividya,Bijoy Modak Centre For Social Development and Research,94,,,,,,0,0,7.58,300 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,MarkundaMasjid,Bijoy Modak Centre For Social Development and Research,95,,,,,,1,0,7.59,248 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Markunda,Bijoy Modak Centre For Social Development and Research,96,,,,,,16,2,7.6,172 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,PWS,Markunda,Bijoy Modak Centre For Social Development and Research,102,,,,,,3,0,7.68,228 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,PWS,Markunda,Bijoy Modak Centre For Social Development and Research,105,,,,,,1,0,7.8,232 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Mallickpara,Bijoy Modak Centre For Social Development and Research,91,,,,,,0,0,7.75,272 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Mansatala,Jangipara Rural Development Society,SabujSanghaClub,,,,,0.15,0,0,7.16,130 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Markunda,Bijoy Modak Centre For Social Development and Research,97,,,,,,21,3,7.62,180 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Mansatala,Jangipara Rural Development Society,GaneshBag,,,,,0.49,0,0,7.22,140 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,PWS,Markunda,Bijoy Modak Centre For Social Development and Research,103,,,,,,24,3,7.72,224 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,PWS,Markunda,Bijoy Modak Centre For Social Development and Research,101,,,,,,18,2,7.63,224 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,PWS,Markunda,Bijoy Modak Centre For Social Development and Research,100,,,,,,0,0,7.66,208 
1/11/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Mansatala,Jangipara Rural Development Society,PrimarySchool,,,,,0.35,0,0,7.27,130 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,PWS,Markunda,Bijoy Modak Centre For Social Development and Research,99,,,,,,1,0,7.62,192 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Markunda,Bijoy Modak Centre For Social Development and Research,99,,,,,,1,0,7.62,192 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,TW,Markunda,Bijoy Modak Centre For Social Development and Research,98,,,,,,0,0,7.63,184 
1/11/2010,Hooghly ,PURSURAH,BHANGAMORA,Soyaluk ,PUBLIC,PWS,Markunda,Bijoy Modak Centre For Social Development and Research,104,,,,,,2,0,7.78,208 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Bhatpara,Jangipara Rural Development Society,KanaiBhat,,,,,0.3,0,0,7.49,260 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Dharapara,Jangipara Rural Development Society,SunilMedda,,,,,0.46,0,0,7.55,370 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Dharapara,Jangipara Rural Development Society,SambhuGhosh,,,,,0.86,0,0,7.86,280 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Roypara,Jangipara Rural Development Society,TarunSanghaClub,,,,,0.31,23,0,7.59,250 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Ghoshpara,Jangipara Rural Development Society,RakhalGhosh,,,,,0.19,0,0,7.99,240 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Ghoshpara,Jangipara Rural Development Society,KaliPurkait,,,,,0.38,0,0,7.68,290 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Bhatpara,Jangipara Rural Development Society,MalinBhat,,,,,0.17,0,0,7.6,310 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Bhatpara,Jangipara Rural Development Society,PrafullaBhat,,,,,0.34,0,0,7.58,250 
29/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Ghoshpara,Jangipara Rural Development Society,GostoRoy,,,,,1.06,0,0,7.64,270 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Bagpara,Bijoy Modak Centre For Social Development and Research,2,,,,,,0,0,7.55,260 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Samantapara,Bijoy Modak Centre For Social Development and Research,3,,,,,,0,0,7.52,260 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Chaterjeepara,Bijoy Modak Centre For Social Development and Research,10,,,,,,3,0,7.52,200 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Mandalpara,Bijoy Modak Centre For Social Development and Research,9,,,,,,0,0,7.49,260 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Samantapara,Bijoy Modak Centre For Social Development and Research,8,,,,,,3,0,7.48,260 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Bisuepara,Bijoy Modak Centre For Social Development and Research,7,,,,,,1,2,7.45,248 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Mannapara,Bijoy Modak Centre For Social Development and Research,6,,,,,,0,2,7.46,272 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Ruidaspara,Bijoy Modak Centre For Social Development and Research,4,,,,,,2,0,7.47,244 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Hajrapara,Bijoy Modak Centre For Social Development and Research,1,,,,,,1,0,7.56,260 
26/10/2010,Hooghly ,PURSURAH,CHILADANGI,Chiladangi,PUBLIC,TW,Ghosalpara,Bijoy Modak Centre For Social Development and Research,5,,,,,,2,0,7.42,268 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Ghasuapr.sch,Bijoy Modak Centre For Social Development and Research,162,,,,,,18,2,7.92,208 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Midyapara,Bijoy Modak Centre For Social Development and Research,27,,,,,,80,9,7.97,228 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Khapara,Bijoy Modak Centre For Social Development and Research,21,,,,,,61,7,8.14,260 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Panditpara,Bijoy Modak Centre For Social Development and Research,22,,,,,,75,10,8.14,240 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Panditpara,Bijoy Modak Centre For Social Development and Research,23,,,,,,78,10,7.92,280 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Mallapara,Bijoy Modak Centre For Social Development and Research,24,,,,,,80,10,8.01,260 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Daspara,Bijoy Modak Centre For Social Development and Research,25,,,,,,80,10,8.04,280 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Bhattacharcpara,Bijoy Modak Centre For Social Development and Research,26,,,,,,80,10,8.09,232 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Khapara,Bijoy Modak Centre For Social Development and Research,20,,,,,,62,8,7.97,260 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Midyapara,Bijoy Modak Centre For Social Development and Research,28,,,,,,60,10,7.99,192 
25/10/2010,Hooghly ,KHANAKUL-I,GHOSHPUR,Ghoshpur ,PUBLIC,TW,Singpara,Bijoy Modak Centre For Social Development and Research,29,,,,,,80,10,8,256 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Berapara,Bijoy Modak Centre For Social Development and Research,12,,,,,,0,0,7.65,240 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Berapara,Bijoy Modak Centre For Social Development and Research,11,,,,,,1,0,7.7,240 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Mudipara,Bijoy Modak Centre For Social Development and Research,29,,,,,,5,0,7.67,216 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Dandapatpara,Bijoy Modak Centre For Social Development and Research,88,,,,,,2,0,7.65,256 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Doluipara,Bijoy Modak Centre For Social Development and Research,23,,,,,,20,2,7.62,280 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Doluipara,Bijoy Modak Centre For Social Development and Research,32,,,,,,6,0,7.66,232 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Palpara,Bijoy Modak Centre For Social Development and Research,28,,,,,,7,0,7.98,296 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Mondalpara,Bijoy Modak Centre For Social Development and Research,31,,,,,,5,0,7.77,264 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Samantapara,Bijoy Modak Centre For Social Development and Research,20,,,,,,5,0,7.85,292 
25/10/2010,Hooghly ,KHANAKUL-I,KISHOREPUR-II,Ghasuya ,PUBLIC,TW,Middapara,Bijoy Modak Centre For Social Development and Research,26,,,,,,2,0,7.64,248 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Panditpara,Bijoy Modak Centre For Social Development and Research,84,,,,,,0,0,7.53,234 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Pakhirapara,Bijoy Modak Centre For Social Development and Research,83,,,,,,0,0,7.55,244 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Porelpara,Bijoy Modak Centre For Social Development and Research,90,,,,,,2,0,7.63,260 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Raypara,Bijoy Modak Centre For Social Development and Research,89,,,,,,15,2,7.57,252 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Raypara,Bijoy Modak Centre For Social Development and Research,91,,,,,,10,3,7.64,264 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Mulpara,Bijoy Modak Centre For Social Development and Research,87,,,,,,8,0,7.56,264 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Berapara,Bijoy Modak Centre For Social Development and Research,86,,,,,,6,0,7.52,244 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,Mandalpara,Bijoy Modak Centre For Social Development and Research,85,,,,,,2,0,7.51,260 
25/10/2010,Hooghly ,PURSURAH,KELEPARA,Baitha ,PUBLIC,TW,2Noprimari,Bijoy Modak Centre For Social Development and Research,82,,,,,,1,0,7.53,248 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Makalpara,Jangipara Rural Development Society,DhananjoyGhosh,,,,,1.8,30,0,7.06,150 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Chanditala ,PUBLIC,TW,Mollapara,Jangipara Rural Development Society,AliHossain,,,,,1.78,0,0,7.4,150 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Chanditala ,PUBLIC,TW,Mollapara,Jangipara Rural Development Society,Masjidtala,,,,,1.35,0,0,7.35,130 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Chanditala ,PUBLIC,TW,Mollapara,Jangipara Rural Development Society,NoorAliMolla,,,,,1.81,0,0,7.23,140 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Chanditala ,PUBLIC,TW,Mollapara,Jangipara Rural Development Society,EchaHoque,,,,,0.96,30,0,7.16,170 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Chanditala ,PUBLIC,TW,Danabatipur,Jangipara Rural Development Society,DilipAdak,,,,,0.94,0,0,7.03,130 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Naity ,PUBLIC,TW,Makalpara,Jangipara Rural Development Society,GobordhanPal,,,,,0.24,22,0,7.75,320 
22/10/2010,Hooghly ,CHANDITALA-II,NAITI,Chanditala ,PUBLIC,TW,Danabatipur,Jangipara Rural Development Society,TarapadaPatra,,,,,1.66,30,0,7.25,180 
